! Planar, Obzor-304, 08055001, 21.3.2/2
! Date: 24.03.2023 10:49:17
! Stimulus(Гц),    S22(R : Ω),        S22(jX : Ω)
1.39300000000E+09,+1.21294686249E+01,+6.20862571858E+01
1.39450000000E+09,+1.22250744461E+01,+6.24814969135E+01
1.39600000000E+09,+1.23107959280E+01,+6.28571047342E+01
1.39750000000E+09,+1.24416949489E+01,+6.32323369296E+01
1.39900000000E+09,+1.25000907282E+01,+6.36168583269E+01
1.40050000000E+09,+1.25831120570E+01,+6.40216762868E+01
1.40200000000E+09,+1.27108596555E+01,+6.44310513123E+01
1.40350000000E+09,+1.27682628588E+01,+6.48487229057E+01
1.40500000000E+09,+1.28733849350E+01,+6.52478869113E+01
1.40650000000E+09,+1.30047657941E+01,+6.56220801509E+01
1.40800000000E+09,+1.31068841149E+01,+6.60642189342E+01
1.40950000000E+09,+1.32211665256E+01,+6.64758217570E+01
1.41100000000E+09,+1.33486037532E+01,+6.68837365007E+01
1.41250000000E+09,+1.34560486890E+01,+6.73320034929E+01
1.41400000000E+09,+1.36096230449E+01,+6.77441497295E+01
1.41550000000E+09,+1.37546330038E+01,+6.81647592725E+01
1.41700000000E+09,+1.38728778510E+01,+6.85954426585E+01
1.41850000000E+09,+1.40124261438E+01,+6.90091305292E+01
1.42000000000E+09,+1.41130451586E+01,+6.94299538592E+01
1.42150000000E+09,+1.42587075491E+01,+6.98700091764E+01
1.42300000000E+09,+1.43710875503E+01,+7.02525914700E+01
1.42450000000E+09,+1.44788136587E+01,+7.06578304796E+01
1.42600000000E+09,+1.46154275912E+01,+7.10745308319E+01
1.42750000000E+09,+1.46665687654E+01,+7.14672980969E+01
1.42900000000E+09,+1.48235516002E+01,+7.18939771557E+01
1.43050000000E+09,+1.49122518662E+01,+7.22833545671E+01
1.43200000000E+09,+1.49781894552E+01,+7.27400509258E+01
1.43350000000E+09,+1.51287073633E+01,+7.31665446437E+01
1.43500000000E+09,+1.52175877213E+01,+7.36473267360E+01
1.43650000000E+09,+1.53177850596E+01,+7.40656154750E+01
1.43800000000E+09,+1.54130266066E+01,+7.45364195776E+01
1.43950000000E+09,+1.55388464920E+01,+7.50106163808E+01
1.44100000000E+09,+1.56447023648E+01,+7.54534420731E+01
1.44250000000E+09,+1.57712983180E+01,+7.59146664402E+01
1.44400000000E+09,+1.59509435217E+01,+7.63643950928E+01
1.44550000000E+09,+1.60810697787E+01,+7.68077256815E+01
1.44700000000E+09,+1.62051139344E+01,+7.73059287658E+01
1.44850000000E+09,+1.62672751268E+01,+7.77853386293E+01
1.45000000000E+09,+1.63991453377E+01,+7.82312544265E+01
1.45150000000E+09,+1.64859222263E+01,+7.87317215137E+01
1.45300000000E+09,+1.65855960235E+01,+7.92078734800E+01
1.45450000000E+09,+1.67539679674E+01,+7.96806951955E+01
1.45600000000E+09,+1.68522916158E+01,+8.01189295916E+01
1.45750000000E+09,+1.69504867745E+01,+8.06554186868E+01
1.45900000000E+09,+1.70399018235E+01,+8.11041994600E+01
1.46050000000E+09,+1.71699629477E+01,+8.16117845462E+01
1.46200000000E+09,+1.73038527542E+01,+8.20774761969E+01
1.46350000000E+09,+1.73876502646E+01,+8.25729048863E+01
1.46500000000E+09,+1.75239108904E+01,+8.30763824768E+01
1.46650000000E+09,+1.76613361355E+01,+8.35975709774E+01
1.46800000000E+09,+1.76961620584E+01,+8.40883870286E+01
1.46950000000E+09,+1.78217224705E+01,+8.46345556775E+01
1.47100000000E+09,+1.79166346923E+01,+8.50965235994E+01
1.47250000000E+09,+1.80189156966E+01,+8.56063914922E+01
1.47400000000E+09,+1.81241609616E+01,+8.61822459319E+01
1.47550000000E+09,+1.82162177221E+01,+8.67037084163E+01
1.47700000000E+09,+1.83199742549E+01,+8.72566976236E+01
1.47850000000E+09,+1.85054994228E+01,+8.78277133643E+01
1.48000000000E+09,+1.86013031319E+01,+8.83729528126E+01
1.48150000000E+09,+1.87845544907E+01,+8.89077446658E+01
1.48300000000E+09,+1.89258156189E+01,+8.94174257036E+01
1.48450000000E+09,+1.90597882097E+01,+8.99553040718E+01
1.48600000000E+09,+1.91634063011E+01,+9.05018680874E+01
1.48750000000E+09,+1.92910047605E+01,+9.11009014906E+01
1.48900000000E+09,+1.93792266281E+01,+9.16480048116E+01
1.49050000000E+09,+1.94934647963E+01,+9.22050907855E+01
1.49200000000E+09,+1.96498841722E+01,+9.28078867233E+01
1.49350000000E+09,+1.98304996878E+01,+9.34616869673E+01
1.49500000000E+09,+1.99570763537E+01,+9.40190632975E+01
1.49650000000E+09,+2.01748141635E+01,+9.46773982680E+01
1.49800000000E+09,+2.03496658211E+01,+9.52637504384E+01
1.49950000000E+09,+2.05475232895E+01,+9.59033814125E+01
1.50100000000E+09,+2.07621050891E+01,+9.65153826963E+01
1.50250000000E+09,+2.09803831273E+01,+9.71028899305E+01
1.50400000000E+09,+2.11986874463E+01,+9.76869192073E+01
1.50550000000E+09,+2.14063159308E+01,+9.82975359539E+01
1.50700000000E+09,+2.16310209670E+01,+9.89013327840E+01
1.50850000000E+09,+2.18255211224E+01,+9.95418286890E+01
1.51000000000E+09,+2.20651232389E+01,+1.00180282050E+02
1.51150000000E+09,+2.22788786380E+01,+1.00714265622E+02
1.51300000000E+09,+2.25586892890E+01,+1.01395489465E+02
1.51450000000E+09,+2.27919337610E+01,+1.02025328614E+02
1.51600000000E+09,+2.30836696986E+01,+1.02644802371E+02
1.51750000000E+09,+2.33446674700E+01,+1.03283771855E+02
1.51900000000E+09,+2.35610314458E+01,+1.03917187579E+02
1.52050000000E+09,+2.37273566000E+01,+1.04584429144E+02
1.52200000000E+09,+2.39883975589E+01,+1.05238832445E+02
1.52350000000E+09,+2.42612669620E+01,+1.05901886590E+02
1.52500000000E+09,+2.45782610923E+01,+1.06619286386E+02
1.52650000000E+09,+2.48511033667E+01,+1.07290966238E+02
1.52800000000E+09,+2.52306388109E+01,+1.08013194716E+02
1.52950000000E+09,+2.55631807717E+01,+1.08773028279E+02
1.53100000000E+09,+2.58588744245E+01,+1.09437425348E+02
1.53250000000E+09,+2.62499402145E+01,+1.10095683917E+02
1.53400000000E+09,+2.66912454263E+01,+1.10900698706E+02
1.53550000000E+09,+2.70522351238E+01,+1.11545273023E+02
1.53700000000E+09,+2.74110900729E+01,+1.12291242642E+02
1.53850000000E+09,+2.78751259419E+01,+1.13048732588E+02
1.54000000000E+09,+2.82960932449E+01,+1.13699208289E+02
1.54150000000E+09,+2.86876330453E+01,+1.14319077261E+02
1.54300000000E+09,+2.91031453288E+01,+1.14974739876E+02
1.54450000000E+09,+2.95610304340E+01,+1.15626067541E+02
1.54600000000E+09,+2.98993978106E+01,+1.16427626231E+02
1.54750000000E+09,+3.03906813071E+01,+1.17024511052E+02
1.54900000000E+09,+3.06806561913E+01,+1.17722452879E+02
1.55050000000E+09,+3.11955597768E+01,+1.18430843529E+02
1.55200000000E+09,+3.16454438437E+01,+1.19072664862E+02
1.55350000000E+09,+3.20165106482E+01,+1.19736891011E+02
1.55500000000E+09,+3.24350407001E+01,+1.20529885548E+02
1.55650000000E+09,+3.28446837573E+01,+1.21261494486E+02
1.55800000000E+09,+3.31937643726E+01,+1.21914476029E+02
1.55950000000E+09,+3.36513727297E+01,+1.22550056825E+02
1.56100000000E+09,+3.40866668987E+01,+1.23340295487E+02
1.56250000000E+09,+3.43830475074E+01,+1.23980332279E+02
1.56400000000E+09,+3.46892992982E+01,+1.24649877248E+02
1.56550000000E+09,+3.50358719494E+01,+1.25564481744E+02
1.56700000000E+09,+3.54262607562E+01,+1.26314796867E+02
1.56850000000E+09,+3.57985748306E+01,+1.27067987269E+02
1.57000000000E+09,+3.61777377345E+01,+1.27891436115E+02
1.57150000000E+09,+3.65413129152E+01,+1.28693950232E+02
1.57300000000E+09,+3.69266431727E+01,+1.29542582248E+02
1.57450000000E+09,+3.72905861227E+01,+1.30329559769E+02
1.57600000000E+09,+3.74822480602E+01,+1.31116014342E+02
1.57750000000E+09,+3.78939130545E+01,+1.32178527313E+02
1.57900000000E+09,+3.80888797111E+01,+1.32995356704E+02
1.58050000000E+09,+3.84020427497E+01,+1.33982070562E+02
1.58200000000E+09,+3.88467102801E+01,+1.35016620828E+02
1.58350000000E+09,+3.91525574724E+01,+1.36099935115E+02
1.58500000000E+09,+3.95232933492E+01,+1.37168228654E+02
1.58650000000E+09,+3.97700252811E+01,+1.38199356796E+02
1.58800000000E+09,+4.01239745962E+01,+1.39361043999E+02
1.58950000000E+09,+4.05626420032E+01,+1.40516892932E+02
1.59100000000E+09,+4.09214092395E+01,+1.41900012976E+02
1.59250000000E+09,+4.14459817857E+01,+1.43029488677E+02
1.59400000000E+09,+4.19739456441E+01,+1.44261631252E+02
1.59550000000E+09,+4.25949810758E+01,+1.45523232408E+02
1.59700000000E+09,+4.31209219375E+01,+1.46668253665E+02
1.59850000000E+09,+4.37817424590E+01,+1.47995339950E+02
1.60000000000E+09,+4.43650107833E+01,+1.49286470640E+02
